unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period,latest_unit_market_activations,latest_unit_activations,latest_market_activations,latest_product_share_in_market,latest_market_contribution_to_product,historical_product_share_in_market,historical_market_contribution_to_product,blended_product_share_in_market,blended_market_contribution_to_product,latest_activations,historical_activations,periods_observed,support_sufficient,low_support_pair,normalized_latest_activations,normalized_total_activations,normalized_periods_observed,normalized_market_activations,support_score,confidence_level,normalized_blended_product_share_in_market,normalized_blended_market_contribution_to_product,normalized_momentum_score,normalized_trend_score,recommendation_score,market_share_p25,market_share_median,market_share_p75,product_contribution_p80,recommendation_label,include_in_primary_recommendations,review_reason
25W,"Educational, Membership & Religious Organizations",2026,2,2,89,127,0.02247191011235955,0.015748031496062992,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,2.0,0.011363636363636364,0.009389671361502348,0.0,0.004384395132426628,0.013082238750857202,9.0,0.016032909284433287,0.013197024044077552,2.0,2.5,0.8,-0.19999999999999996,-0.3076923076923077,-0.24307692307692305,8,22,1942,1506,2026-04-01,True,2,89,127,0.015748031496062992,0.02247191011235955,0.014608233731739707,0.01132852729145211,0.015349102278549843,0.018571726125041946,2,22,8,False,True,0.007874015748031496,0.005256241787122208,0.7142857142857143,0.19748653500897667,0.16720138649534433,Low,0.03132726885554465,0.024072391948184054,0.2131147540983607,0.23766417420932734,0.11756544397167308,0.01913754667208048,0.060806011336197896,0.09455057639158004,0.10826047073138274,Insufficient Data,False,Insufficient current observation history; Low confidence
MO5010,"Educational, Membership & Religious Organizations",2026,2,1,97,127,0.010309278350515464,0.007874015748031496,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,2.0,0.01092896174863388,0.008438818565400843,-0.5,-0.003054946000602384,0.0018704597851146205,9.0,0.014320560042369108,0.010976360046988288,1.5,3.0,0.5,-0.5,-0.25,-0.4,9,22,1769,1673,2026-04-01,True,1,97,127,0.007874015748031496,0.010309278350515464,0.01315002988643156,0.01243640474844545,0.009720620696471519,0.011053772589790959,1,22,9,False,True,0.0,0.005256241787122208,0.8571428571428571,0.19748653500897667,0.19301690955496187,Low,0.01570775913932735,0.012622380864033323,0.10245901639344264,0.14872836427174024,0.07899039826729871,0.01913754667208048,0.060806011336197896,0.09455057639158004,0.12706104604091326,Insufficient Data,False,Insufficient current observation history; Low confidence
MO6012,Engineering & Architecture,2026,2,21,782,116,0.026854219948849106,0.1810344827586207,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,34.0,0.2251655629139073,0.01603017444601603,-0.38235294117647056,-0.044131080155286606,0.010824045502833075,112.0,0.20128744577672164,0.01998961011098523,27.5,28.5,0.9649122807017544,-0.03508771929824561,-0.24832214765100669,-0.12038149063935004,10,338,17125,1649,2026-04-01,True,21,782,116,0.1810344827586207,0.026854219948849106,0.20497271073377804,0.019737226277372264,0.18941286254992576,0.024363272163832213,21,338,10,True,False,0.15748031496062992,0.10906701708278581,1.0,0.17773788150807898,0.31106535436600335,Low,0.5143688414631533,0.032893045870502284,0.2739430543572045,0.3072015416471777,0.3084179068864645,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.1079011824444154,Declining Product,False,Low confidence
20W,Engineering & Architecture,2026,2,22,415,116,0.05301204819277108,0.1896551724137931,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,18.0,0.11920529801324503,0.01483924154987634,0.22222222222222232,0.07044987440054806,0.03817280664289474,80.0,0.14725762823441646,0.027175417766318495,20.0,20.0,1.0,0.0,-0.09090909090909094,-0.036363636363636376,10,224,11726,1649,2026-04-01,True,22,415,116,0.1896551724137931,0.05301204819277108,0.13583990297149787,0.019102848371141054,0.17081982810898977,0.041143828255200576,22,224,10,True,False,0.16535433070866143,0.07161629434954007,1.0,0.17773788150807898,0.30071350692117843,Low,0.46277160731231737,0.05845020744957638,0.2868852459016394,0.35481847642657666,0.3062283703661016,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.10797409936522484,Low Priority,False,Low confidence
25W,Engineering & Architecture,2026,2,6,89,116,0.06741573033707865,0.05172413793103448,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,12.0,0.07947019867549669,0.05286343612334802,-0.5,-0.02774606074446221,0.01455229421373063,28.0,0.04990286022065005,0.04085232916405179,9.0,5.0,1.8,0.8,-0.06666666666666665,0.4533333333333333,10,70,2364,1649,2026-04-01,True,6,89,116,0.05172413793103448,0.06741573033707865,0.04244996967859309,0.02961082910321489,0.048478179042679995,0.054184014905226334,6,70,10,True,False,0.03937007874015748,0.02102496714848883,1.0,0.17773788150807898,0.23891205421183412,Low,0.12326324285860198,0.07831070285994135,0.5819672131147542,0.6323531607950897,0.29972433830355827,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.10826047073138274,Low Priority,False,Low confidence
40W,Engineering & Architecture,2026,2,13,282,116,0.04609929078014184,0.11206896551724138,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,21.0,0.1390728476821192,0.025893958076448828,-0.38095238095238093,-0.027003882164877813,0.020205332703693013,64.0,0.11767417548038528,0.031204409097018174,17.0,15.0,1.1333333333333333,0.1333333333333333,-0.37254901960784315,-0.06901960784313728,10,233,7087,1649,2026-04-01,True,13,282,116,0.11206896551724138,0.04609929078014184,0.14129775621588841,0.0328770989135036,0.12229904226176785,0.041471523626818454,13,233,10,True,False,0.09448818897637795,0.07457293035479633,1.0,0.17773788150807898,0.27694517991671885,Low,0.32812234624121045,0.05894929481685742,0.33606557377049184,0.33631077615855404,0.2694280710011239,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.09438105631427836,Low Priority,False,Low confidence
MO4410,Engineering & Architecture,2026,2,15,250,116,0.06,0.12931034482758622,44x10 Mobile Office or Similar,44x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Sm. Open Area (up to 480 SF) - MO4410 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,7.0,0.046357615894039736,0.014644351464435146,1.1428571428571428,0.08295272893354648,0.045355648535564855,45.0,0.08458965834744825,0.033367350806067377,11.0,11.5,0.9565217391304348,-0.04347826086956519,0.125,0.02391304347826089,10,101,4476,1649,2026-04-01,True,15,250,116,0.12931034482758622,0.06,0.061249241964827165,0.02256478999106345,0.10548895882562055,0.04689767649687221,15,101,10,True,False,0.11023622047244094,0.03120893561103811,1.0,0.17773788150807898,0.26727959278002555,Low,0.28147295106554504,0.06721344678522119,0.270848182466144,0.3889801526261555,0.2504931729808637,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.12654336014298484,Low Priority,False,Low confidence
MO3610,Engineering & Architecture,2026,2,9,263,116,0.034220532319391636,0.07758620689655173,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,11.0,0.0728476821192053,0.022964509394572025,-0.18181818181818177,0.004738524777346431,0.01125602292481961,37.0,0.0686037210661423,0.023161101868278824,10.0,8.5,1.1764705882352942,0.17647058823529416,-0.21276595744680848,0.020775969962453095,10,106,4825,1649,2026-04-01,True,9,263,116,0.07758620689655173,0.034220532319391636,0.06428138265615524,0.021968911917098446,0.07292951841241296,0.02993246517858902,9,106,10,True,False,0.06299212598425197,0.0328515111695138,1.0,0.17773788150807898,0.25131906115462593,Low,0.19111776583974444,0.0413750511728417,0.35197685631629705,0.3872022230862009,0.2317839038858751,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.11896421127287773,Low Priority,False,Low confidence
MO4412,Engineering & Architecture,2026,2,5,293,116,0.017064846416382253,0.04310344827586207,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,11.0,0.0728476821192053,0.018612521150592216,-0.5454545454545454,-0.029744233843343224,-0.0015476747342099625,29.0,0.052231093426473765,0.015081665654767908,8.0,6.5,1.2307692307692308,0.23076923076923084,-0.3829787234042553,-0.01472995090016363,10,96,5542,1649,2026-04-01,True,5,293,116,0.04310344827586207,0.017064846416382253,0.05821710127349909,0.01732226632984482,0.04839322682503503,0.017154943386094152,5,96,10,True,False,0.031496062992125984,0.02956636005256242,1.0,0.17773788150807898,0.23914563621644885,Low,0.12302749331059867,0.021914600204896283,0.37200504413619173,0.36707932025117296,0.20662592033154048,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.13654530775228074,Low Priority,False,Low confidence
MO5010,Engineering & Architecture,2026,2,7,97,116,0.07216494845360824,0.0603448275862069,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,7.0,0.046357615894039736,0.029535864978902954,0.0,0.013987211692167163,0.04262908347470529,28.0,0.05218198746421019,0.04663475100697457,7.0,7.0,1.0,0.0,-0.06666666666666665,-0.02666666666666666,10,66,1910,1649,2026-04-01,True,7,97,116,0.0603448275862069,0.07216494845360824,0.04002425712553062,0.03455497382198953,0.0532326279249702,0.059001457332541696,7,66,10,True,False,0.047244094488188976,0.01971090670170828,1.0,0.17773788150807898,0.24120803856727197,Low,0.13645723833131507,0.08564777523361057,0.2868852459016394,0.3603142127507057,0.20567211342414116,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.12706104604091326,Low Priority,False,Low confidence
MO328,Engineering & Architecture,2026,2,6,130,116,0.046153846153846156,0.05172413793103448,32x8 Mobile Office or Similar,32x8 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 288 SF) - MO328 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,12.0,0.07947019867549669,0.03519061583577713,-0.5,-0.02774606074446221,0.010963230318069027,39.0,0.06927020205610891,0.036501134523728836,9.0,10.5,0.8571428571428571,-0.1428571428571429,0.026315789473684292,-0.07518796992481203,10,95,3461,1649,2026-04-01,True,6,130,116,0.05172413793103448,0.046153846153846156,0.05761067313523347,0.027448714244438024,0.053784425252504126,0.03960704998555331,6,95,10,True,False,0.03937007874015748,0.02923784494086728,1.0,0.17773788150807898,0.24178656143916658,Low,0.13798852231849945,0.05610965983394713,0.234192037470726,0.3328148704671881,0.18564711094243766,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.1366038717133777,Low Priority,False,Low confidence
40U,Engineering & Architecture,2026,2,2,88,116,0.022727272727272728,0.017241379310344827,40' COMBO W/15' OFFICE,Ground Level Office Combo / ftorage Combo - 40' u 8',Large Ground Level Office Combo (320 sq. ft.),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,6.0,0.039735099337748346,0.032432432432432434,-0.6666666666666667,-0.02249372002740352,-0.009705159705159706,14.0,0.02522186409813232,0.021323466021608437,4.0,3.0,1.1,0.33333333333333326,-0.4814814814814815,0.007407407407407335,10,64,2335,1649,2026-04-01,True,2,88,116,0.017241379310344827,0.022727272727272728,0.038811400848999394,0.02740899357601713,0.024790886848873928,0.024365875024333267,2,64,10,False,True,0.007874015748031496,0.019053876478318004,1.0,0.17773788150807898,0.22719855043003023,Low,0.05752901504303984,0.03289701008515828,0.32377049180327877,0.37962561955632546,0.1796158303885527,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.1507752579326455,Insufficient Data,False,Insufficient current observation history; Low confidence
10W,Engineering & Architecture,2026,2,6,138,116,0.043478260869565216,0.05172413793103448,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,1.0,0.006622516556291391,0.0035211267605633804,5.0,0.04510162137474309,0.039957134109001834,16.0,0.03040311773535985,0.02070058779659903,3.5,4.5,0.7777777777777778,-0.2222222222222222,-0.23809523809523814,-0.2285714285714286,10,49,2554,1649,2026-04-01,True,6,138,116,0.05172413793103448,0.043478260869565216,0.02971497877501516,0.01918559122944401,0.044020932226427716,0.03497582649552279,6,49,10,True,False,0.03937007874015748,0.014126149802890934,1.0,0.17773788150807898,0.23649746814087486,Low,0.11089400811228804,0.04905620305938909,0.20491803278688528,0.24588513143044882,0.15642043953863985,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.0946909082655227,Declining Product,False,Low confidence
20X,Engineering & Architecture,2026,2,3,62,116,0.04838709677419355,0.02586206896551724,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,2.0,0.013245033112582781,0.013157894736842105,0.5,0.01261703585293446,0.03522920203735144,19.0,0.03300758322145049,0.03368638230278641,2.5,7.0,0.35714285714285715,-0.6428571428571428,-0.09523809523809523,-0.42380952380952375,10,58,2142,1649,2026-04-01,True,3,62,116,0.02586206896551724,0.04838709677419355,0.0351728320194057,0.02707749766573296,0.0291208360343782,0.04092873708623234,3,58,10,False,True,0.015748031496062992,0.017082785808147174,1.0,0.17773788150807898,0.22926457420728147,Low,0.06954498815896111,0.058122618796994076,0.04976580796252929,0.13523436883303075,0.09711602325563984,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.17380877082015603,Low Priority,False,Below minimum support thresholds; Low confidence
30W,Engineering & Architecture,2026,2,1,96,116,0.010416666666666666,0.008620689655172414,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,1.0,0.006622516556291391,0.0040650406504065045,0.0,0.001998173098881023,0.006351626016260162,11.0,0.019302174396076757,0.015083174607805547,1.0,4.5,0.2222222222222222,-0.7777777777777778,-0.3529411764705882,-0.607843137254902,10,34,2034,1649,2026-04-01,True,1,96,116,0.008620689655172414,0.010416666666666666,0.020618556701030927,0.01671583087512291,0.012819943121222893,0.012621374139626352,1,34,10,False,True,0.0,0.009198423127463863,1.0,0.17773788150807898,0.22099323624542028,Low,0.024308639504866156,0.015009873023566586,0.0,0.03093372173618175,0.04808361015341347,0.044020932226427716,0.0532326279249702,0.10548895882562055,0.11106962881022621,Insufficient Data,False,Insufficient current observation history; Low confidence
20W,Health Care,2026,2,3,415,18,0.007228915662650603,0.16666666666666666,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,12.0,0.34285714285714286,0.00989282769991756,-0.75,-0.1761904761904762,-0.002663912037266957,20.0,0.1609777903256164,0.005429449075405068,7.5,2.5,1.1,2.0,-0.3939393939393939,0.1,10,68,11726,358,2026-04-01,True,3,415,18,0.16666666666666666,0.007228915662650603,0.18994413407821228,0.005799078969810677,0.17481378026070765,0.006728472820156629,3,68,10,False,True,0.015748031496062992,0.020367936925098553,1.0,0.0017953321364452424,0.2128201221610511,Low,0.47385516040388304,0.006034852745859833,0.32377049180327877,0.4321022684846403,0.30485597562784633,0.05974210998293268,0.09083907927686871,0.11758066734315353,0.10797409936522484,Low Priority,False,Below minimum support thresholds; Low confidence
